unique_key,created_date,closed_date,complaint_type,descriptor,incident_address,street_name,cross_street_1,cross_street_2,borough,incident_zip,latitude,longitude,resolution_description,drain_category,duration_hours
62208130,2024-08-23 10:08:00,2024-08-23 14:20:00,Sewer,Street Flooding (SJ),545 WEST  111 STREET,WEST  111 STREET,AMSTERDAM AVE,BROADWAY,MANHATTAN,10025,40.80462374169526,-73.9657101376336,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.2
62203463,2024-08-22 13:38:00,2024-08-22 14:35:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11432,40.71172158726426,-73.80830485726322,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.95
62186959,2024-08-21 16:38:00,2024-08-22 03:15:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10023,40.77879404063979,-73.98205472388632,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.616666666666667
62193354,2024-08-21 13:26:00,2024-08-22 00:30:00,Sewer,Street Flooding (SJ),177-37 135 AVENUE,135 AVENUE,FARMERS BLVD,THURSTON ST,QUEENS,11434,40.67568056757403,-73.76296916912234,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.066666666666666
62176249,2024-08-20 09:38:00,2024-08-20 12:10:00,Sewer,Street Flooding (SJ),42-24 HAMPTON STREET,HAMPTON STREET,ELMHURST AVE,WHITNEY AVE,QUEENS,11373,40.744596685047306,-73.87751504354989,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.533333333333333
62182394,2024-08-20 08:53:00,2024-08-20 10:45:00,Sewer,Street Flooding (SJ),51-42 30 AVENUE,30 AVENUE,56 PL,57 ST,QUEENS,11377,40.75951288100607,-73.90498252463033,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.8666666666666667
62171216,2024-08-19 23:38:00,2024-08-20 10:45:00,Sewer,Street Flooding (SJ),43-21 193 STREET,193 STREET,NORTHERN BLVD,45 AVE,QUEENS,11358,40.757532558932034,-73.78844668271022,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.116666666666667
62167112,2024-08-19 22:05:00,2024-08-20 05:40:00,Sewer,Street Flooding (SJ),394 BEACH   25 STREET,BEACH   25 STREET,CAMP RD,DEERFIELD RD,QUEENS,11691,40.597372537452785,-73.75949859664334,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),7.583333333333333
62169805,2024-08-19 19:26:00,2024-08-19 23:15:00,Sewer,Street Flooding (SJ),487 EAST   53 STREET,EAST   53 STREET,TILDEN AVE,BEVERLEY RD,BROOKLYN,11203,40.647671508677014,-73.92700499429102,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.816666666666667
62165438,2024-08-19 10:08:00,2024-08-19 11:15:00,Sewer,Street Flooding (SJ),66-92 SELFRIDGE STREET,SELFRIDGE STREET,JUNO ST,KESSEL ST,QUEENS,11375,40.71652996688692,-73.85710212217046,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.1166666666666667
62167133,2024-08-19 09:23:00,2024-08-19 10:55:00,Sewer,Street Flooding (SJ),1365 54 STREET,54 STREET,13 AVE,14 AVE,BROOKLYN,11219,40.63142615344681,-73.99368798852461,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.5333333333333334
62159564,2024-08-18 10:32:00,2024-08-18 11:15:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11432,40.721353048353635,-73.78650879224409,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.7166666666666667
62142600,2024-08-16 18:41:00,2024-08-17 05:20:00,Sewer,Street Flooding (SJ),452 WEST   20 STREET,WEST   20 STREET,9 AVE,10 AVE,MANHATTAN,10011,40.745235391303524,-74.00417910704776,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.65
62147831,2024-08-16 11:14:00,2024-08-16 12:55:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10017,40.75655745833477,-73.9744374204345,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.6833333333333333
62108111,2024-08-13 11:08:00,2024-08-13 12:30:00,Sewer,Street Flooding (SJ),45-20 23 STREET,23 STREET,45 AVE,45 RD,QUEENS,11101,40.74644122848075,-73.94547212840196,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.3666666666666667
62106036,2024-08-12 17:41:00,2024-08-12 18:55:00,Sewer,Street Flooding (SJ),174 ORCHARD STREET,ORCHARD STREET,STANTON ST,E HOUSTON ST,MANHATTAN,10002,40.72168763674661,-73.98839066076046,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.2333333333333334
62099039,2024-08-12 09:20:00,2024-08-12 14:00:00,Sewer,Street Flooding (SJ),545 WEST  111 STREET,WEST  111 STREET,AMSTERDAM AVE,BROADWAY,MANHATTAN,10025,40.80462374169526,-73.9657101376336,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.666666666666667
62081693,2024-08-10 07:47:00,2024-08-10 12:05:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11212,40.65800972211598,-73.92076565333504,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.3
62085371,2024-08-10 07:26:00,2024-08-10 10:45:00,Sewer,Street Flooding (SJ),114-17 131 STREET,131 STREET,LINDEN BLVD,115 AVE,QUEENS,11420,40.68108520041497,-73.81043360138119,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.316666666666667
62075637,2024-08-09 15:41:00,2024-08-09 20:35:00,Sewer,Street Flooding (SJ),852 QUINCY AVENUE,QUINCY AVENUE,PHILIP AVE,LAFAYETTE AVE,BRONX,10465,40.827557504181115,-73.8270244608815,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.9
62069996,2024-08-09 14:05:00,2024-08-09 21:25:00,Sewer,Street Flooding (SJ),207 SKILLMAN AVENUE,SKILLMAN AVENUE,HUMBOLDT ST,WOODPOINT RD,BROOKLYN,11211,40.716143189909744,-73.94253530058864,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),7.333333333333333
62068549,2024-08-09 12:32:00,2024-08-09 18:05:00,Sewer,Street Flooding (SJ),100 GOLD STREET,GOLD STREET,FRONT ST,YORK ST,BROOKLYN,11201,40.70186975991626,-73.98283641339845,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.55
62057874,2024-08-08 21:41:00,2024-08-09 02:00:00,Sewer,Street Flooding (SJ),572 EAST    7 STREET,EAST    7 STREET,CORTELYOU RD,DITMAS AVE,BROOKLYN,11218,40.637675453837375,-73.9716329217775,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.316666666666666
62061283,2024-08-08 16:53:00,2024-08-08 19:35:00,Sewer,Street Flooding (SJ),27-16 168 STREET,168 STREET,27 AVE,29 AVE,QUEENS,11358,40.77195195472581,-73.79675163602741,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.7
